vehicle_age,km_driven,mileage,engine,max_power,seats,selling_price,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,fuel_type_CNG,fuel_type_Diesel,fuel_type_LPG,fuel_type_Petrol,transmission_type_Automatic,transmission_type_Manual
5,35200,14.7,1496,120.69,5,725000,1,0,0,0,0,0,1,1,0
1,3700,18.6,1197,81.86,5,765000,0,0,1,0,0,0,1,0,1
5,25000,20.51,998,67.04,5,380000,0,1,0,0,0,0,1,0,1
2,15000,21.21,1197,81.8,5,600000,0,1,0,0,0,0,1,0,1
2,30000,17,1197,110,5,1130000,0,1,0,0,0,0,1,0,1
1,35000,21.21,1197,81.8,5,670000,0,1,0,0,0,0,1,0,1
6,70000,25.8,1498,98.6,5,350000,0,1,0,0,1,0,0,0,1
6,84003,26.59,1248,74,5,530000,0,1,0,0,1,0,0,0,1
5,42000,33.44,796,40.3,4,260000,1,0,0,1,0,0,0,0,1
8,31000,20.92,998,67.1,5,230000,1,0,0,0,0,0,1,0,1
8,80000,22.7,1498,89.84,5,475000,1,0,0,0,1,0,0,0,1
2,6000,17,1198,108.5,5,750000,0,1,0,0,0,0,1,0,1
4,30000,18.7,1199,88.7,5,525000,1,0,0,0,0,0,1,0,1
7,10000,18.6,1197,81.83,5,535000,0,1,0,0,0,0,1,0,1
5,62150,23.26,1197,88.5,5,485000,1,0,0,0,0,0,1,0,1
6,63000,25.83,1498,99,5,475000,1,0,0,0,1,0,0,0,1
7,80000,24,1120,70,5,300000,0,1,0,0,1,0,0,0,1
5,71000,24.7,796,47.3,5,299000,1,0,0,0,0,0,1,0,1
4,52000,24.52,1248,88.5,7,695000,1,0,0,0,1,0,0,0,1
8,70000,18.5,1197,82.85,5,400000,0,1,0,0,0,0,1,0,1
1,20000,20.7,1197,81.86,5,650000,0,1,0,0,0,0,1,0,1
6,70000,24,1120,70,5,455000,0,1,0,0,1,0,0,0,1
13,100000,18.9,1061,67,5,150000,0,1,0,0,0,0,1,0,1
3,50000,17.8,1198,86.7,5,550000,0,1,0,0,0,0,1,0,1
6,67000,22.54,1396,88.73,5,500000,1,0,0,0,1,0,0,0,1
8,70000,22.32,1582,126.3,5,365000,1,0,0,0,1,0,0,0,1
2,21100,18.1,1199,88.7,5,775000,1,0,0,0,0,0,1,1,0
6,50000,18.9,1197,82,5,310000,0,1,0,0,0,0,1,0,1
2,27594,18.27,998,118.35,5,995000,0,0,1,0,0,0,1,0,1
9,70000,19.81,1086,68.05,5,190000,0,1,0,0,0,0,1,0,1
2,25000,17.5,1199,88.7,5,906000,0,1,0,0,0,0,1,0,1
4,35000,23,1498,98.96,5,785000,0,1,0,0,1,0,0,0,1
10,11266,20.92,998,67.1,5,235000,1,0,0,0,0,0,1,0,1
2,12005,17.99,1462,103.2,6,1200000,1,0,0,0,0,0,1,1,0
10,119000,17,1497,118,5,400000,0,1,0,0,0,0,1,0,1
2,11000,21.4,1197,83.1,5,535000,1,0,0,0,0,0,1,0,1
5,47612,21.13,1498,108.6,5,590000,1,0,0,0,1,0,0,0,1
5,41000,25.17,799,53.3,5,235000,0,1,0,0,0,0,1,0,1
2,21000,15.8,1591,121.3,5,1250000,1,0,0,0,0,0,1,0,1
6,120000,20.51,998,67.04,5,300000,0,1,0,0,0,0,1,0,1
1,10000,21.21,1197,81.8,5,615000,0,1,0,0,0,0,1,0,1
5,50000,25.17,799,53.3,5,250000,0,1,0,0,0,0,1,0,1
2,14000,19.3,1248,73.9,5,725000,1,0,0,0,1,0,0,0,1
3,10000,23.01,999,67,5,350000,0,1,0,0,0,0,1,0,1
4,70000,20.51,998,67.04,5,360000,0,1,0,0,0,0,1,0,1
6,70000,25.1,1498,98.6,5,700000,0,1,0,0,1,0,0,0,1
10,64471,15.26,1598,103.5,5,285000,1,0,0,0,0,0,1,0,1
17,50000,18.9,998,67.1,5,62000,0,1,0,0,0,0,1,0,1
3,20000,20.89,1197,81.8,5,550000,0,1,0,0,0,0,1,1,0
4,33869,17.8,1198,86.7,5,527000,1,0,0,0,0,0,1,0,1
7,70000,19.1,1197,85.8,5,384000,0,1,0,0,0,0,1,0,1
12,67000,20.36,1197,78.9,5,210000,0,1,0,0,0,0,1,0,1
6,50000,25.2,1248,74,5,500000,0,1,0,0,1,0,0,0,1
3,20000,22.7,799,53.64,5,210000,0,1,0,0,0,0,1,0,1
9,57000,17.01,1591,121.3,5,425000,1,0,0,0,0,0,1,0,1
3,80000,28.4,1248,74.02,5,495000,0,1,0,0,1,0,0,1,0
5,50000,24.7,796,47.3,5,220000,0,1,0,0,0,0,1,0,1
4,60000,19.12,1373,91.1,5,715000,1,0,0,0,0,0,1,1,0
1,5000,22.05,796,47.3,5,350000,0,1,0,0,0,0,1,0,1
2,25000,25.17,799,53.3,5,300000,0,1,0,0,0,0,1,0,1
11,100000,20.92,998,67.1,5,168000,0,1,0,0,0,0,1,0,1
9,120000,19.3,1248,73.9,5,350000,0,1,0,0,1,0,0,0,1
8,76300,22.32,1582,126.32,5,480000,0,1,0,0,1,0,0,0,1
2,10000,24.04,999,67,5,400000,0,1,0,0,0,0,1,1,0
2,36000,18.9,1197,81.86,5,495000,1,0,0,0,0,0,1,0,1
5,26000,18.15,1198,82,6,420000,0,1,0,0,0,0,1,0,1
3,100000,23.4,1248,74,5,531000,0,1,0,0,1,0,0,0,1
2,4000,17,1497,121.36,5,800000,0,1,0,0,0,0,1,0,1
6,86000,26.59,1248,74,5,550000,0,1,0,0,1,0,0,0,1
9,81000,20.54,1598,103.6,5,465000,1,0,0,0,1,0,0,0,1
9,41321,19.7,796,46.3,5,185000,1,0,0,0,0,0,1,0,1
12,75000,16.9,1497,100,5,340000,1,0,0,0,0,0,1,0,1
12,113000,21.79,998,67.05,5,135000,1,0,0,0,0,0,1,0,1
3,15000,19.08,1582,126.2,5,1225000,1,0,0,0,1,0,0,1,0
6,16942,18,1198,86.7,5,439000,1,0,0,0,0,0,1,0,1
5,29484,18.7,1199,88.7,5,465000,1,0,0,0,0,0,1,0,1
6,84405,26.59,1248,74,5,530000,0,1,0,0,1,0,0,0,1
4,30000,21.21,1197,81.8,5,650000,0,1,0,0,0,0,1,0,1
4,14838,22,1197,81.8,5,525000,0,1,0,0,0,0,1,0,1
3,31318,17.8,1497,117.3,5,885000,0,0,1,0,0,0,1,0,1
14,63000,21.79,998,67.05,5,120000,1,0,0,0,0,0,1,0,1
5,50000,24.3,1248,88.5,5,810000,0,1,0,0,1,0,0,0,1
9,74600,19.3,1248,73.9,5,410000,0,1,0,0,1,0,0,0,1
6,66000,20.85,1197,83.14,5,400000,1,0,0,0,0,0,1,0,1
3,31543,16.8,1497,116.3,5,875000,1,0,0,0,0,0,1,0,1
7,60000,25.2,1248,74,5,450000,0,1,0,0,1,0,0,0,1
6,50000,25.1,1498,98.6,5,700000,0,1,0,0,1,0,0,0,1
9,60000,17.5,1197,85.8,5,350000,0,1,0,0,0,0,1,0,1
3,18000,21.63,998,67,5,460000,0,1,0,0,0,0,1,0,1
10,35000,20.92,998,67.1,5,220000,0,1,0,0,0,0,1,0,1
4,48000,19.67,1582,126.2,5,990000,1,0,0,0,1,0,0,0,1
9,20000,15.1,1196,73,5,220000,0,1,0,1,0,0,0,0,1
6,53837,16.93,1197,103.2,5,575000,1,0,0,0,0,0,1,1,0
8,32000,18.6,1197,85.8,5,475000,0,1,0,0,0,0,1,0,1
1,1784,20,999,71,7,660000,1,0,0,0,0,0,1,0,1
3,39000,13,1591,121.3,5,1250000,1,0,0,0,0,0,1,1,0
5,78000,25.32,1198,77,6,425000,1,0,0,0,1,0,0,0,1
5,58000,19.44,1198,67,7,460000,0,1,0,0,0,0,1,0,1
11,60000,16.47,1198,73.9,5,200000,0,1,0,0,0,0,1,0,1
8,76000,20.92,998,67.1,5,211000,1,0,0,0,0,0,1,0,1
6,51000,20.77,1248,88.76,7,600000,0,1,0,0,1,0,0,0,1
10,55780,20.92,998,67.1,5,220000,1,0,0,0,0,0,1,0,1
9,73000,19.81,1086,68.05,5,240000,1,0,0,0,0,0,1,0,1
4,42000,27.28,1047,69,5,435000,1,0,0,0,1,0,0,0,1
14,52235,19.7,796,46.3,5,110000,1,0,0,0,0,0,1,0,1
7,56000,20.45,1461,83.8,5,450000,1,0,0,0,1,0,0,0,1
9,37000,20.92,998,67.1,5,250000,1,0,0,0,0,0,1,0,1
8,70000,23.4,1248,74,5,385000,0,1,0,0,1,0,0,0,1
3,22000,21.94,1196,61.7,5,480000,0,1,0,1,0,0,0,0,1
6,41604,18,1198,86.7,5,400000,0,0,1,0,0,0,1,0,1
4,70000,26.32,1498,93.87,5,650000,1,0,0,0,1,0,0,0,1
4,39884,23,1498,98.96,5,880000,1,0,0,0,1,0,0,0,1
4,40000,22.5,999,67,5,295000,1,0,0,0,0,0,1,0,1
12,67000,19.81,1086,68.05,5,150000,1,0,0,0,0,0,1,0,1
3,25000,18.1,1199,88.7,5,550000,0,1,0,0,0,0,1,1,0
8,75000,25.8,1498,98.6,5,325000,1,0,0,0,1,0,0,0,1
6,58000,23,1498,98.96,5,570000,1,0,0,0,1,0,0,0,1
3,22000,23.01,999,67,5,306000,0,1,0,0,0,0,1,0,1
5,62000,23.1,998,67.04,5,415000,1,0,0,0,0,0,1,1,0
9,41000,18.6,1197,85.8,5,300000,1,0,0,0,0,0,1,0,1
9,65000,20.77,1248,88.76,7,430000,1,0,0,0,1,0,0,0,1
5,10000,23.95,998,67.05,5,315000,0,1,0,0,0,0,1,0,1
7,55000,26,1498,98.6,5,549000,1,0,0,0,1,0,0,0,1
5,47000,22,1197,81.8,5,475000,1,0,0,0,0,0,1,0,1
5,20500,19.12,1373,91.1,5,795000,1,0,0,0,0,0,1,1,0
5,30000,22.54,1396,88.73,5,820000,0,1,0,0,1,0,0,0,1
3,68000,19.83,1198,67,5,370000,0,1,0,0,0,0,1,0,1
7,90000,25.2,1248,74,5,350000,0,1,0,0,1,0,0,0,1
2,14499,22,1197,81.8,5,535000,0,0,1,0,0,0,1,0,1
2,34000,18.15,998,118.35,5,1050000,1,0,0,0,0,0,1,1,0
5,17500,27.28,1047,69,5,400000,0,1,0,0,1,0,0,0,1
6,39900,15.1,1196,73,5,275000,1,0,0,1,0,0,0,0,1
16,120000,19.7,796,46.3,5,95000,0,1,0,0,0,0,1,0,1
8,90000,23.4,1248,74,5,400000,0,1,0,0,1,0,0,0,1
16,40000,19.7,796,46.3,5,121000,0,1,0,0,0,0,1,0,1
7,40000,19.1,1197,85.8,5,550000,0,1,0,0,0,0,1,0,1
3,10000,18.9,1197,81.86,5,510000,0,1,0,0,0,0,1,0,1
3,10000,21.4,1197,83.1,5,800000,0,1,0,0,0,0,1,1,0
2,30000,21.21,1197,81.8,5,592000,0,1,0,0,0,0,1,0,1
2,4717,19,1199,88.76,5,785000,1,0,0,0,0,0,1,1,0
5,30000,20.73,1373,91.1,5,625000,0,1,0,0,0,0,1,0,1
4,90000,28.4,1248,74,5,620000,0,1,0,0,1,0,0,0,1
7,100000,26,1498,98.6,5,570000,0,1,0,0,1,0,0,0,1
3,71000,19.67,1582,126.2,5,1100000,0,1,0,0,1,0,0,0,1
6,61000,15.8,1499,110,5,525000,1,0,0,0,0,0,1,0,1
9,58000,16.7,1198,88.8,5,320000,1,0,0,0,0,0,1,0,1
5,23000,27.3,1498,98.6,5,525000,1,0,0,0,1,0,0,0,1
6,20000,23.95,998,67.05,5,275000,0,1,0,0,0,0,1,0,1
8,56000,19.5,1582,126.24,5,590000,1,0,0,0,1,0,0,1,0
5,33000,27.39,1248,74,5,510000,1,0,0,0,1,0,0,0,1
7,60000,23.4,1248,74,5,400000,0,1,0,0,1,0,0,0,1
5,70333,17.8,1497,117.3,5,700000,1,0,0,0,0,0,1,0,1
4,90000,18.6,1197,81.83,5,500000,0,1,0,0,0,0,1,0,1
5,120000,26.59,1248,74,5,568000,0,1,0,0,1,0,0,0,1
2,5000,17.8,1496,105.5,5,1000000,0,1,0,0,0,0,1,1,0
6,25000,18.6,1197,81.83,5,475000,0,1,0,0,0,0,1,0,1
7,51000,20.14,1498,88.8,5,395000,1,0,0,0,1,0,0,0,1
4,35000,27.28,1047,69,5,450000,0,1,0,0,1,0,0,0,1
3,24000,21.63,998,67.04,5,495000,1,0,0,0,0,0,1,0,1
8,70000,19.01,1461,108.45,5,500000,0,1,0,0,1,0,0,0,1
4,36000,24.3,1248,88.5,5,710000,1,0,0,0,1,0,0,0,1
3,110000,23.84,1199,84,5,400000,0,1,0,0,0,0,1,0,1
4,1000,23.84,1199,84,5,470000,0,1,0,0,0,0,1,0,1
3,24525,24.3,1248,88.5,5,795000,1,0,0,0,1,0,0,0,1
4,32440,17.4,1497,117.6,5,785000,0,1,0,0,0,0,1,0,1
10,70000,19.81,1086,68.05,5,250000,0,1,0,0,0,0,1,0,1
3,30000,22.5,999,67,5,270000,0,1,0,0,0,0,1,0,1
3,23268,22.27,1498,108.6,5,914000,0,1,0,0,1,0,0,0,1
8,67000,32.52,998,58.33,5,260000,1,0,0,1,0,0,0,0,1
3,50000,21.21,1197,81.8,5,540000,0,1,0,0,0,0,1,0,1
10,60000,17,1497,118,5,350000,1,0,0,0,0,0,1,0,1
5,10000,23.95,998,67.05,5,300000,0,1,0,0,0,0,1,0,1
7,110000,25.1,1498,98.6,5,550000,0,1,0,0,1,0,0,0,1
2,20000,19.34,1462,103,7,740000,0,1,0,0,0,0,1,0,1
3,15000,23.84,1199,84,5,450000,0,1,0,0,0,0,1,0,1
4,15000,15.74,1591,121.3,5,750000,0,1,0,0,0,0,1,1,0
6,90000,25.2,1248,74,5,520000,0,1,0,0,1,0,0,0,1
8,73695,18.6,1197,85.8,5,345000,0,0,1,0,0,0,1,0,1
12,100000,19.81,1086,68.05,5,215000,0,1,0,0,0,0,1,0,1
11,10000,16.2,1599,103.2,5,370000,0,1,0,0,0,0,1,0,1
7,14971,22.74,796,47.3,5,230000,0,0,1,0,0,0,1,0,1
2,16000,17.4,1497,117.6,5,1075000,1,0,0,0,0,0,1,0,1
3,64000,24.4,1499,98.96,5,550000,1,0,0,0,1,0,0,0,1
4,25000,24.7,1047,69,5,600000,0,1,0,0,1,0,0,0,1
6,37006,26.21,1248,88.5,5,525000,1,0,0,0,1,0,0,0,1
7,50000,20.51,998,67.04,5,350000,0,1,0,0,0,0,1,0,1
12,94000,19.3,1248,73.9,5,255000,1,0,0,0,1,0,0,0,1
6,38546,20.51,998,67.04,5,330000,1,0,0,0,0,0,1,0,1
4,18000,14.84,1598,103.2,5,850000,0,1,0,0,0,0,1,1,0
6,34500,15.6,1196,70,5,335000,1,0,0,0,0,0,1,0,1
3,43000,21.21,1197,81.8,5,610000,1,0,0,0,0,0,1,1,0
3,20000,21.4,1197,83.1,5,834000,0,1,0,0,0,0,1,1,0
10,100000,20,1399,68,5,170000,0,1,0,0,1,0,0,0,1
3,40000,24.3,1248,88.5,5,900000,0,1,0,0,1,0,0,0,1
7,120000,26,1498,98.6,5,450000,0,1,0,0,1,0,0,0,1
2,25000,18.69,1462,103,7,900000,0,1,0,0,0,0,1,1,0
10,98000,15.04,1598,103.6,5,360000,0,1,0,0,0,0,1,0,1
5,66000,16,1198,90,5,530000,1,0,0,0,0,0,1,0,1
3,60000,19.67,1582,126.2,5,1000000,0,1,0,0,1,0,0,0,1
17,80000,19.7,796,46.3,5,80000,0,1,0,0,0,0,1,0,1
6,60000,20,1196,63,5,250000,0,1,0,1,0,0,0,0,1
5,35000,21.5,1197,81.8,5,390000,1,0,0,0,0,0,1,0,1
13,80000,13.9,1599,103.2,5,130000,0,1,0,0,0,0,1,0,1
4,100000,26.59,1248,74,5,450000,0,1,0,0,1,0,0,0,1
5,37000,18.6,1197,85.8,5,495000,1,0,0,0,0,0,1,0,1
4,10000,17.5,1199,88.7,5,800000,0,1,0,0,0,0,1,0,1
4,40000,23.01,999,67,5,260000,0,1,0,0,0,0,1,0,1
18,120000,19.7,796,46.3,5,65000,0,1,0,0,0,0,1,0,1
5,60000,18.9,1197,82,5,460000,0,1,0,0,0,0,1,0,1
7,100000,21.9,1396,88.76,5,450000,0,1,0,0,1,0,0,0,1
14,55000,18.9,1061,67,5,105000,1,0,0,0,0,0,1,0,1
5,67000,22.77,1498,98.59,5,525000,1,0,0,0,1,0,0,0,1
4,10000,24.04,999,67,5,341000,0,1,0,0,0,0,1,1,0
5,20699,15.29,1591,121.3,5,775000,1,0,0,0,0,0,1,0,1
7,89000,25.8,1498,98.6,5,320000,0,1,0,0,1,0,0,0,1
4,59000,14.3,1598,103.6,5,599000,1,0,0,0,0,0,1,1,0
4,68791,25.2,1248,74,5,510000,1,0,0,0,1,0,0,0,1
2,10300,24.7,796,47.3,5,300000,0,1,0,0,0,0,1,0,1
2,25000,25.47,1248,88.5,7,1100000,0,1,0,0,1,0,0,0,1
7,36000,17.5,1197,85.8,5,435000,1,0,0,0,0,0,1,0,1
10,60000,16,1198,90,5,320000,0,1,0,0,0,0,1,0,1
5,25000,23.95,998,67.05,5,350000,0,1,0,0,0,0,1,0,1
8,70000,23.4,1248,74,5,550000,0,1,0,0,1,0,0,0,1
6,90000,23.9,1582,126.2,5,525000,0,1,0,0,1,0,0,0,1
9,96000,22.32,1582,126.32,5,415000,0,1,0,0,1,0,0,0,1
6,90000,22.74,796,47.3,5,200000,0,1,0,0,0,0,1,0,1
4,41000,16.02,1373,93.7,7,695000,1,0,0,0,0,0,1,0,1
13,30000,19.81,1086,68.05,5,160000,0,1,0,0,0,0,1,0,1
10,29000,20.36,1197,78.9,5,235000,1,0,0,0,0,0,1,0,1
9,59000,18.9,998,67.1,5,300000,0,1,0,0,0,0,1,0,1
3,12000,17.19,1197,81.86,5,600000,0,1,0,0,0,0,1,0,1
3,45874,26.6,998,58.16,5,357000,1,0,0,1,0,0,0,0,1
5,100000,25.8,1498,98.6,5,320000,0,1,0,0,1,0,0,0,1
10,10000,20,1399,68,5,250000,0,1,0,0,1,0,0,0,1
4,40000,19.12,1373,91.1,5,770000,1,0,0,0,0,0,1,1,0
2,25000,17,1197,110,5,1140000,0,1,0,0,0,0,1,0,1
4,40000,15.85,1499,110.4,5,700000,0,1,0,0,0,0,1,0,1
8,65000,23.4,1248,74,5,480000,0,1,0,0,1,0,0,0,1
4,45000,18.6,1197,81.83,5,600000,0,1,0,0,0,0,1,0,1
7,80000,25.2,1248,74,5,410000,1,0,0,0,1,0,0,0,1
5,60000,26,1498,98.6,5,750000,0,1,0,0,1,0,0,0,1
6,38819,21.4,1197,83.1,5,510000,1,0,0,0,0,0,1,0,1
2,5700,17.5,1199,88.7,5,875000,1,0,0,0,0,0,1,0,1
4,24000,21.4,1197,83.1,5,565000,1,0,0,0,0,0,1,0,1
7,50000,20.51,998,67.04,5,295000,0,1,0,0,0,0,1,0,1
4,35000,23.84,1199,84,5,380000,0,1,0,0,0,0,1,0,1
8,59867,22.32,1582,126.32,5,450000,1,0,0,0,1,0,0,0,1
2,8400,21.7,998,67,5,420000,0,1,0,0,0,0,1,0,1
7,9000,23.1,998,67.04,5,360000,0,1,0,0,0,0,1,1,0
6,17000,23.1,998,67.04,5,425000,0,1,0,0,0,0,1,1,0
9,35000,22.07,1199,73.9,5,290000,0,1,0,0,1,0,0,0,1
2,25000,18.6,1199,88.76,5,640000,1,0,0,0,0,0,1,0,1
16,90000,14,1061,64,5,80000,0,1,0,0,0,0,1,0,1
5,40000,26.59,1248,74,5,550000,0,1,0,0,1,0,0,0,1
7,78916,23.4,1248,74,5,300000,0,1,0,0,1,0,0,0,1
4,19000,17,1591,121.3,5,900000,0,1,0,0,0,0,1,0,1
13,75900,16.1,1298,88.2,5,240000,0,1,0,0,0,0,1,0,1
4,33230,18.6,1197,81.83,5,655000,1,0,0,0,0,0,1,0,1
6,58000,18.16,1196,86.8,5,290000,0,1,0,0,0,0,1,0,1
18,90000,19.7,796,46.3,5,80000,0,1,0,0,0,0,1,0,1
4,17000,18.9,1197,82,5,425000,0,1,0,0,0,0,1,0,1
7,114605,19.1,1197,85.8,5,380000,1,0,0,0,0,0,1,0,1
2,19000,20.8,1493,113.4,5,1250000,0,1,0,0,1,0,0,0,1
4,35000,24.3,1248,88.5,5,884000,0,1,0,0,1,0,0,0,1
3,50000,16.5,1493,70,7,800000,0,1,0,0,1,0,0,0,1
8,74000,16.9,1497,100,5,580000,1,0,0,0,0,0,1,0,1
2,6000,20.52,1197,81.8,5,500000,1,0,0,0,0,0,1,0,1
7,40000,18.9,1197,82,5,540000,0,1,0,0,0,0,1,0,1
6,70000,20.62,1198,67,7,300000,0,1,0,0,0,0,1,0,1
2,10000,21.21,1197,81.8,5,640000,0,1,0,0,0,0,1,0,1
3,34000,24.3,1248,88.5,5,875000,1,0,0,0,1,0,0,1,0
4,39000,24.3,1248,88.5,5,750000,0,1,0,0,1,0,0,0,1
1,10000,23.84,1199,83.83,5,535000,0,1,0,0,0,0,1,0,1
12,66000,17,1497,118,5,262000,1,0,0,0,0,0,1,0,1
5,38000,28.09,1248,88.5,5,591000,1,0,0,0,1,0,0,0,1
8,110000,21.9,1396,88.76,5,350000,0,1,0,0,1,0,0,0,1
3,25000,17.5,1373,91.1,7,720000,0,1,0,0,0,0,1,0,1
3,40000,22.1,1396,88.7,5,1050000,0,1,0,0,1,0,0,0,1
3,63000,27.28,1047,69,5,380000,0,1,0,0,1,0,0,0,1
2,7980,24.3,1248,88.5,5,850000,1,0,0,0,1,0,0,0,1
5,30000,22.74,796,47.3,5,225000,0,1,0,0,0,0,1,0,1
4,45000,28.4,1248,74,5,560000,1,0,0,0,1,0,0,0,1
15,43000,15.4,1590,94,5,120000,0,1,0,0,0,0,1,0,1
2,6507,17,1198,108.5,5,875000,1,0,0,0,0,0,1,1,0
3,8000,18.16,1196,86.8,5,590000,0,1,0,0,0,0,1,0,1
9,51000,16.8,1497,116.3,5,440000,1,0,0,0,0,0,1,0,1
12,120000,17.3,1061,57.5,5,110000,0,1,0,0,0,1,0,0,1
6,114183,21.79,998,67.05,5,350000,0,1,0,0,0,0,1,0,1
1,15000,20.7,1197,81.86,5,650000,0,1,0,0,0,0,1,1,0
12,75000,17,1497,118,5,260000,1,0,0,0,0,0,1,0,1
6,50000,18.9,1197,82,5,405000,0,1,0,0,0,0,1,0,1
13,120000,19.3,1248,73.9,5,165000,0,1,0,0,1,0,0,0,1
5,55000,17.8,1497,117.3,5,650000,1,0,0,0,0,0,1,0,1
5,70000,24.3,1248,88.5,5,680000,1,0,0,0,1,0,0,0,1
9,120000,22.9,1248,74,5,500000,0,1,0,0,1,0,0,0,1
9,70000,20.36,1197,78.9,5,200000,0,1,0,0,0,0,1,0,1
10,53000,20.51,998,67.04,5,275000,1,0,0,0,0,0,1,0,1
1,5000,23.7,1493,98.6,5,890000,1,0,0,0,1,0,0,0,1
8,58000,22.32,1582,126.3,5,360000,1,0,0,0,1,0,0,0,1
2,15000,18.6,1197,81.86,5,620000,1,0,0,0,0,0,1,0,1
6,55000,18.9,1197,82,5,360000,1,0,0,0,0,0,1,0,1
2,10000,22.7,799,53.64,5,260000,0,1,0,0,0,0,1,0,1
4,46122,22,1197,81.8,5,650000,1,0,0,0,0,0,1,1,0
5,74962,24.3,1248,88.5,5,681000,1,0,0,0,1,0,0,0,1
6,40000,15.37,1196,73,7,215000,0,1,0,0,0,0,1,0,1
11,70000,17.92,1086,62.1,5,225000,0,1,0,0,0,0,1,0,1
8,60000,20.77,1248,88.8,7,400000,1,0,0,0,1,0,0,0,1
5,23256,17,1497,121.36,5,585000,0,0,1,0,0,0,1,0,1
5,84000,24.3,1248,88.5,5,525000,0,1,0,0,1,0,0,0,1
6,56308,20.45,1461,83.8,5,440000,1,0,0,0,1,0,0,0,1
7,46000,26,1498,98.6,5,501000,0,1,0,0,1,0,0,0,1
14,80000,21.79,998,67.05,5,85000,1,0,0,0,0,0,1,0,1
4,120000,19,1197,85.8,5,325000,0,1,0,0,0,0,1,0,1
16,120000,19.7,796,46.3,5,90000,0,1,0,0,0,0,1,0,1
3,15000,18.9,1197,81.86,5,525000,0,1,0,0,0,0,1,0,1
2,15000,23.84,1199,84,5,600000,0,1,0,0,0,0,1,0,1
8,52000,15,1598,103.5,5,425000,1,0,0,0,0,0,1,0,1
6,39000,18.6,1197,81.83,5,526000,1,0,0,0,0,0,1,0,1
8,73100,25.8,1498,98.6,5,324000,1,0,0,0,1,0,0,0,1
6,49000,28.09,1248,88.5,5,565000,1,0,0,0,1,0,0,0,1
8,100000,22.32,1582,126.3,5,500000,0,1,0,0,1,0,0,0,1
6,50000,23.26,1197,88.5,5,385000,1,0,0,0,0,0,1,0,1
4,66900,20.14,1498,88,5,700000,0,1,0,0,1,0,0,0,1
4,46000,13,1591,121.3,5,1095000,1,0,0,0,0,0,1,1,0
3,40000,22,1197,81.8,5,550000,0,1,0,0,0,0,1,0,1
11,28400,20.36,1197,78.9,5,300000,0,1,0,0,0,0,1,0,1
9,62000,16.47,1198,73.9,5,310000,1,0,0,0,0,0,1,0,1
5,25000,17.01,1591,121.3,5,780000,0,1,0,0,0,0,1,0,1
6,45864,20.4,1197,83.11,5,450000,1,0,0,0,0,0,1,0,1
5,13433,17.8,1198,86.7,5,551000,1,0,0,0,0,0,1,0,1
6,35000,22.54,1396,88.73,5,600000,0,1,0,0,1,0,0,0,1
2,5000,20.3,1086,68,5,410000,0,1,0,0,0,0,1,0,1
3,32400,22,1197,81.8,5,575000,1,0,0,0,0,0,1,0,1
7,34000,23.95,998,67.05,5,251000,1,0,0,0,0,0,1,0,1
6,59000,18.9,1197,82,5,425000,1,0,0,0,0,0,1,0,1
2,30000,18.9,1197,81.86,5,600000,0,1,0,0,0,0,1,0,1
6,48767,26.21,1248,88.5,5,681000,1,0,0,0,1,0,0,0,1
6,88541,27.3,1498,98.6,5,500000,1,0,0,0,1,0,0,0,1
8,57300,28.4,1248,74,5,340000,1,0,0,0,1,0,0,0,1
5,66500,13,1591,121.3,5,998000,1,0,0,0,0,0,1,1,0
7,24000,18.6,1197,81.83,5,500000,0,1,0,0,0,0,1,0,1
7,27233,25.8,1498,98.6,5,445000,1,0,0,0,1,0,0,0,1
5,43031,21.38,1396,88.7,5,1050000,1,0,0,0,1,0,0,0,1
8,43434,20,1399,68.1,5,280000,0,1,0,0,1,0,0,0,1
3,40000,28.4,1248,74.02,5,750000,0,1,0,0,1,0,0,0,1
10,80000,16.7,1198,88.8,5,250000,0,1,0,0,0,0,1,0,1
10,63000,16.47,1198,73.9,5,245000,1,0,0,0,0,0,1,0,1
8,90000,22.07,1199,73.9,5,250000,0,1,0,0,1,0,0,0,1
4,22000,27.28,1047,69,5,475000,1,0,0,0,1,0,0,0,1
5,10000,22.7,799,53.64,5,245000,0,1,0,0,0,0,1,0,1
8,35858,18.5,1197,82.85,5,350000,1,0,0,0,0,0,1,0,1
3,35000,20.28,1462,103.25,5,1000000,0,1,0,0,0,0,1,1,0
3,18329,22,1582,126.2,5,990000,1,0,0,0,1,0,0,0,1
10,50000,15.04,1598,103.6,5,385000,0,1,0,0,0,0,1,0,1
8,47000,20.92,998,67.1,5,280000,1,0,0,0,0,0,1,0,1
7,60000,25.2,1248,74,5,465000,0,1,0,0,1,0,0,0,1
5,72000,22.77,1498,98.59,5,650000,0,1,0,0,1,0,0,0,1
12,69000,17,1497,118,5,300000,1,0,0,0,0,0,1,0,1
9,100000,18.9,998,67.1,5,225000,0,1,0,0,0,0,1,0,1
1,1500,21.01,1197,81.8,5,624000,0,1,0,0,0,0,1,0,1
1,4500,20.5,1197,81.86,5,900000,0,1,0,0,0,0,1,0,1
7,70355,22.32,1582,126.32,5,527000,1,0,0,0,1,0,0,0,1
4,40000,24.3,1248,88.5,5,720000,0,1,0,0,1,0,0,0,1
